0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,label
0.3070194100725526,0.2957925158989005,0.012162335170948724,0.25591645452155015,0.22393129577701842,0.14627022244152343,0.01608133945330625,1.2451252574824823,2.1897905156954516,-0.02510475872049533,1.7665391100240548,-0.08730303030395664,-4.612211125435075,-0.2591759671625877,-1.0902495123931844,-0.2769877538239097,-0.4093559930327009,0.048466965094075345,-0.23416037329279546,-0.14430712582008867,0.03730585110826153,-0.17824446845719602,-0.15641134144753738,-0.11500486245188828,0.8603441729105666,0.42655829440355936,-0.7301824107293075,-0.3624958761910058,0.2937602840109463,-1.042949626518264,0.434029064150845,-0.15877431107983572,-1.23645096044101,0.242840076738467,-0.19046383172330805,0.2168120781097853,0.027362259764674275,0.3126306417098169,-0.3547817185341766,0.17107435312410624,-0.4406179185534097,-0.23936925180878402,0.029369952269609343,0.3032733248752655,-0.4781816619638278,0.02352889508946357,-0.3228525950444857,0.1358531031949698,-0.04052643464762801,-0.0405284378821279,-0.057804620673328026,1
0.0019769525029788592,0.0013684368409091381,0.0003710386419122432,0.0025172509919274763,0.0023250143009054757,0.001347939959782003,0.015998183012930912,0.06578147370029727,0.08435597909102928,-0.0019212648332250794,0.07920921367087114,-0.003313210166925271,-0.24961872243242447,-0.010564994097860998,0.0011524173784812353,-0.04431036338940318,-0.07118132852154363,0.03576231784282407,-0.06483208894748735,-0.07740070485205568,-0.07082164031021951,0.03841153290804557,-0.021051868689772213,0.010490658525416766,-0.20926519442821578,-0.2686333874033741,0.3193269751429399,0.007585723393532098,0.1386821337254327,-0.021592549225558207,0.13844705595850523,0.04041810023017978,-0.21034858821033353,0.058132312353498916,0.024702425089984985,0.0495898154800144,0.01843136316780245,0.0075575973882936465,0.04588234090343498,0.01349960456306152,0.07268192391317682,0.018204332870812266,-0.02444979632882358,-0.05887437547901834,0.024099632090460343,0.0557120423881666,-0.04685907249115733,0.042241161509002756,0.0363589778072651,-0.011953741723456764,-0.14587155167967297,1
0.18520267578296576,0.18068778366782506,0.003155355014508383,0.16439318466194303,0.09187061329900803,0.07445284195122505,0.003981642132910044,0.28162666537365066,0.440332932655305,0.003186329219237941,0.28592333970985784,-0.020093819304914544,-0.3114112204430423,-0.01884528045456509,0.16749075885438536,0.15187038238895204,0.24793073205443494,-0.2373916908426285,0.2233297794761761,0.3043347766964033,0.20053094395503204,-0.01887656920223823,0.1118047829839042,-0.190866061570724,-0.10059636131748098,0.25060304216370827,-0.10811450694090417,0.31719996191659916,-0.28697021948790424,0.2917425607862114,-0.21302463955819687,0.03221588878606579,-0.14620011786002815,0.09525871720045412,-0.0405684047154822,0.0162626621587119,0.0030659733112285825,0.01564734812595322,-0.19026719936574976,0.08533951192340036,-0.20261276197053468,-0.07242269164203817,0.0507677852352794,0.19548233860545824,-0.27123973796385203,-0.02308293556912064,-0.26935501557304625,-0.10771246891270166,-0.07847439843681897,-0.2351269577534494,-0.15813889792544775,1
0.29217533865535195,0.1254885008745973,0.0745203130627287,0.17604318393116855,0.169319592500842,0.03625066040443317,0.03231289557788542,1.6198179876967702,-0.3085973552702449,-0.04997145270139715,0.0020187847630975322,-0.07447941281968304,0.05808096922489105,0.20179396036777297,0.2872090300745506,0.7214580994113118,1.1066902123149227,3.6029845962816736,1.3132844863915452,-0.27789209379079516,-0.4535436043813059,0.18553676753823128,-1.2259720464742692,-1.0748263776682425,-1.3706210336401905,1.1641012025067172,-0.5287931652379716,-1.0357879447939409,1.5510796783568002,0.4803694815465399,0.0694646043114161,-0.08693460014319455,-0.1672519828764864,-0.3056610737644915,-0.196538198927925,-0.43781039218998097,-0.11539594958847338,-0.21957445535615808,-0.9279325291267315,-0.12193147636298689,-0.343886203339844,0.22172940896719323,-0.5262306140928869,0.18804378029199925,0.4773515131570057,0.15846148142294855,0.1078733421091723,1.9106057205383677,1.5998324629691982,0.037957617036444416,-1.3821168553394698,1
0.38377486916859166,0.36754605016756303,0.008774724502500634,0.30849264816148875,0.19443625635428008,0.15632054551219055,0.013406287846265096,0.8987453022175501,1.4770607562778038,-0.021641772709991736,1.053634882801381,-0.08825702862145934,-0.16718616208588913,-0.07562621940264101,0.2662441054492252,0.3914218245742434,0.2576320398817964,-0.5699347297030866,0.44998100912494804,0.3865673893522655,0.18778554327776892,-0.20030986871699616,0.24186570355980358,-0.2802180964046055,-0.11783117875542426,0.39445355983264757,-0.18042820239404161,0.5541477329871258,-0.5606295412063953,0.5989422290568164,-0.40873202472929143,0.03932012991229505,-0.4977188639023187,0.1926362910057455,-0.11003272745837503,0.04721160602962909,-0.007028532159174453,0.046908988147399466,-0.38322301479211257,0.14060889424664516,-0.4428717644205863,-0.05334689403539215,0.23410900919618619,0.4931405705527752,-0.5964305764877597,-0.11581899415352508,-0.5911209251432229,-0.21521468794702728,-0.1662747356032594,-0.4356094885263492,-0.391882538429828,1
0.245204215684475,0.19905237545012,0.018406792813493767,0.14630577730204122,0.11909886508564918,0.09310443922423527,0.15226151689946707,1.1929650491914159,1.0247957295140349,-0.04251247809436631,0.8589222599335395,-0.1183168809664168,-0.665333741333948,0.1597842088381654,5.9376539573939935,-1.6934818618312386,-1.0645207352743138,-0.14057267220521028,-0.3550054666448042,0.17220442020237484,0.29752719261797356,-0.46928656475272196,-0.3074181489284918,-3.9951695600447064,1.2808114709102245,-1.174247753400078,1.345457263213282,0.7014517959797506,0.054527467597011575,-0.07372009941105323,-0.7437769351931559,0.7586143730724069,-0.9158516637657093,0.686154443633977,-1.0519209313986688,1.3324409811142246,-0.1654352189575422,-0.33240345782307257,1.6650182204992878,-0.7611691925137432,0.8908699528714363,0.627110979538442,0.7181982971494814,0.2631894359371857,0.5567210523498833,-0.1683180440489743,-0.06741420152881764,0.3542858609627569,0.2170525835760387,-0.2030848273806352,-1.0846138240880054,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.058555230696000424,0.13091168068562756,0.04018473773665501,0.06259654915770277,0.09982356047946164,0.023825605420603017,0.094513005414576,8.087933198182405,-3.6408281890157155,-0.211814482038994,-1.8906847269921514,0.004306456781783264,0.20655012399315573,-0.1308132591489718,-1.3550721507106107,-1.4967187956315222,-1.0449771237622143,-1.736194265254683,-0.32647346052469467,0.13606222243261012,0.5887311531610657,-0.5722556654374102,0.3168418471230672,0.09905001083282394,-0.14867078054588195,0.13034306682442107,-0.15653532906704948,-0.7593840458516392,1.386862592332049,1.156035319425916,-0.6324639676820788,0.5234495661159568,-0.2951127640103009,0.22463164131693505,0.1353442658666148,0.19625410353253903,0.14476384162087963,-0.050371675431274666,0.39673639488691376,0.07273271458134475,0.3289231947934711,-0.9347276966215557,0.05125137407816368,-0.2196906847466702,-0.6976290778662236,0.3890085233456852,-0.06907613816745911,0.5165743475184751,0.7334215434638705,0.09767449420436,0.2136653626660546,1
0.23908004691834936,0.19414812882351767,0.01572052206993963,0.13929190098593597,0.11131162923787924,0.08746758973034433,0.10335213368384337,0.8428439556975591,0.9213279956661506,-0.024253887928443782,0.7365680569763633,-0.09903122185070153,-0.5046091781907558,0.12380336543710775,4.047517156121657,-1.5703219792550587,-0.5082073586752737,-0.09950028144716135,-0.11529385140141793,0.25174038344885963,0.2780628116672743,-0.381582604679652,-0.3756283822255191,-2.9726558201458646,0.9306333631101494,-0.6615373786833549,0.7619625518013122,0.6637049552624347,-0.0028550341816992457,0.00927735952394498,-0.5461983460462674,0.5936630970341734,-0.6126238966613833,0.4846907731226117,-0.6353373361685332,0.8793085774835674,-0.10717380630816259,-0.22184480245545973,1.0070427134342919,-0.4559000113933122,0.5467733131122983,0.3561062816174756,0.42123126140935013,0.1902161564256322,0.2962471843458103,-0.024104818055655376,0.01698163299052183,0.10439079867831148,0.06219571525331135,-0.1403435709952768,-0.3209619607734707,0
0.3949797457755519,0.4194859370109157,0.009208077119531753,0.3454614660332175,0.22730391750787818,0.19640504521705682,0.011542455410670789,0.7176896199085042,0.8792815025241368,-0.00467063545130256,0.6190441058671964,-0.039779042501513484,-0.7444530962009879,-0.03424398277042881,0.2993324143705624,0.25856205010897537,0.6422391973084386,-0.4145239621598915,0.35115220821093873,0.5053563372962917,0.003291714286791114,-0.016873093145523446,0.09890666157854479,-0.43450838528485064,-0.18211194493193358,0.5740883707792368,-0.24453285709787528,0.7044126600239612,-0.6070875881667251,0.5371081340690241,-0.44614087349531234,-0.006692452554398312,-0.2280384546347005,0.10291642474605364,-0.113005964535392,-0.015290742861134137,-0.008592744752585153,-0.04023429164566908,-0.4387500010846566,0.18406889282669842,-0.46778121575131143,-0.10966614426943638,0.09578110506536869,0.4256019965652529,-0.4759549485266729,-0.1106812911245638,-0.5570291165694193,-0.3235993588477858,-0.13608028991733678,-0.3500787519135098,-0.37712376401750686,0
0.02631475021108444,-0.010754853418716777,-0.00024214195708098193,-0.0011567696289221255,-0.0007371903037763666,-0.001140527467765354,-6.911553943380373e-06,0.0023359255561147844,-0.007911468067163141,-0.0020107548219615128,0.005510831363371509,-0.06754092629996505,-0.003680572106431023,-0.0008078539618987441,0.001910503704516312,0.0037903447676393767,0.004582461695260543,0.023351859301453535,0.013215403455402897,0.003859340172194115,0.003461487577847474,0.004092711193779607,0.005351059594522618,-0.01141249184580064,-0.002449955607105422,0.0009637912786415887,0.0023194708822591877,-0.02561867159094664,-0.0288207847346197,0.017835568089601933,0.0019725521902509637,0.0059873732115544795,-0.004474809241511372,0.010835950390655968,0.005721278725688405,0.0031905441608954897,-0.003116719951860429,0.00113000947054568,0.0012250598969688474,0.004354552826493678,0.004462886052243993,-0.0065611353880665685,-0.0010052864697100206,-0.013236487688817862,-0.013850765002473668,-0.014239769529365894,0.000695151180547843,0.025302288977021293,-0.007600096267089466,-0.011005045892987078,0.047601166921367066,1
